,spa_text,gum_text,origin,origin_details
3397,y muchos judíos habían ido a Betania para consolar a Marta y María por la muerte de su hermano.,"Inchen judíosmerabe Martanba, Maríanba nuchag kwain gøben menrra isui inchimønrrai, lincha burrønrrab truba yam amrruin gøbig gøn.",bible,Juan 11 - 19
3398,"Tan pronto como Marta se enteró que llegaba Jesús, salió a su encuentro; María se quedó en casa.","Inchen Martabe Jesús pub arrun daig mørøppe, katønrrab webiben, trune Maríabe yau ka gørrømisrøbig køn.",bible,Juan 11 - 20
3399,"Marta dijo a Jesús: –Señor, si hubieras estado aquí, no habría muerto mi hermano.","Inchabe Martabe Jesúswan trenchibig køn: —Señor, ñi yu tsuig kuinguen nai nuchag kwamumba cha.",bible,Juan 11 - 21
3400,"Pero, aun así, yo sé que todo lo que pidas a Dios, él te lo concederá.","Inchendø møingucha Tiuswan ñi chi miabendø, trannrrab gúi ashar— cha.",bible,Juan 11 - 22
3401,Jesús le respondió: –Tu hermano resucitará.,Inchene Jesúsbe Martane trenchibig køn: —Ñui nuchaabe katøle øsiiranrrun— cha.,bible,Juan 11 - 23
3402,"Marta le dijo: –Ya sé que resucitará cuando tenga lugar la resurrección de los muertos, al final de los tiempos.","Inchen Martabe trenchibig køn: —Nabe ashaweim basrar cha, tru kwabelø srabe gwaløm katøle øsiiraben, Lázarobe øsiirabwei inchab gúi.—",bible,Juan 11 - 24
3403,"Entonces Jesús afirmó: –Yo soy la resurrección y la vida. El que cree en mí, aunque haya muerto, vivirá;","Inchene Jesúsbe nune trenchibig køn: —Katøle øsiiramiba, øsig kømibabe na gur cha. Nan kørebiibe kwawagucha, øsig kønrrun cha.",bible,Juan 11 - 25
3404,"y todo el que esté vivo y crea en mí, jamás morirá. ¿Crees esto?",Inchen mutøgucha øsig uñibig nan kørebiibe managucha kwanrraamøn chibig køn. ¿Iigwan køretirru?— chibig køn.,bible,Juan 11 - 26
3405,"Ella contestó: –Sí, Señor; yo creo que tú eres el Mesías, el Hijo de Dios que tenía que venir a este mundo.","Inchene Martabe trenchibig køn: —Nai Señor, øø, cha. Ñibe tru Cristowein gúin gúi kørewa basrar cha, tru Tiuswei Nusrkai yu piraumay attrabig købig.—",bible,Juan 11 - 27
3406,"Terminada esta conversación, Marta fue a llamar a su hermana María y le dijo al oído: –El Maestro está aquí y te llama.","Truigwan chab rrenchabe, Martabe numøsrai Marían wamønrrab ya, nundø nilø trenchibig køn: —Kusrennøbiibe yu pua, ñun waman— cha.",bible,Juan 11 - 28
3407,María se levantó rápidamente y salió al encuentro de Jesús.,"Inchen Maríabe møra mallatø kurra, Jesúswan ashchab ibig køn.",bible,Juan 11 - 29
3408,Jesús no había entrado todavía en el pueblo; se había detenido en el lugar donde Marta se había encontrado con él.,"Inchen Jesúsbe katøgucha puebloyu pumø, tru Marta katinuutø srø basrabig køn.",bible,Juan 11 - 30
3409,"Cuando los judíos que estaban con María en casa consolándola, vieron que se había levantado rápidamente y había salido, la siguieron, pensando que iría al sepulcro para llorar allí.","Inchen María truba mallatø kurra, webyai ashippe, judíosmera tru yau nun menrra isui inchimønrrai lincha purrabeløbe wendautø ambubelø gøn, sørin dulsrø kishchab yaitamab isua.",bible,Juan 11 - 31
3410,"Sin embargo, María se dirigió adonde estaba Jesús. Cuando lo vio, se puso de rodillas a sus pies y exclamó: –Señor, si hubieras estado aquí, no habría muerto mi hermano.","Inchen Maríabe Jesús pasrainug puabe, nui merrab trenchib tømbønsrøbig køn: —Señor, ñi yu tsuig kuimbe, nai nuchag kwamumba— chib.",bible,Juan 11 - 32
3411,"Jesús, al verla llorar, y a los judíos, que también lloraban, se conmovió y suspiró profundamente.","Inchen Jesúsbe Maríaba, katø tru lincha amrrubelø judíosmeragucha kisi ashabe, nuinetø truba rruba isui inchibig, kan mandøguen gømui inchib køn.",bible,Juan 11 - 33
3412,"Después les preguntó: –¿Dónde lo han sepultado? Ellos contestaron: –Ven, Señor, y te lo mostraremos.","Incha nømun trencha payibig køn: —¿Chu sørøgue?— cha. Inchene nømbe: —Señor ashchab amø— chiben,",bible,Juan 11 - 34
3413,Entonces Jesús comenzó a llorar.,Jesúsbe kishibig køn.,bible,Juan 11 - 35
3414,Los judíos comentaban: –¡Cómo lo quería!,"Inchen judíosmerabe trenchibelø gøn: —Au, truba undaguig kwaasøna— cha.",bible,Juan 11 - 36
3415,"Pero algunos dijeron: –Este, que dio la vista al ciego, ¿no podía haber hecho algo para evitar la muerte de Lázaro?","Inchen møiløgøsrønbe nømdø trenchibelø gøn: —I møg tru kab ashmíigwanma tamarøbiibe, ¿Lázarongucha kwamønrrai inchibsrumøshta?— cha.",bible,Juan 11 - 37
3416,"Jesús, suspiró profundamente otra vez y se acercó al sepulcro. Era una cueva, cuya entrada estaba tapada con una gran piedra.","Inchen Jesúsbe katøle nuinetø truba rruba isuim basrøwa, tru sørinug kemallibig køn. Truibe kan nu rrab gøbig køn, kebambinuube kan nu sruutøga kasraikke.",bible,Juan 11 - 38
3417,"Jesús les ordenó: –Retiren la piedra hacia un lado. Marta, la hermana del difunto, le advirtió: –Señor, tiene que oler muy mal, porque ya hace cuatro días que murió.","Inchene Jesúsbe trenchibig køn: —Srugwan kusruy— cha. Inchen Marta tru kwabigwei nuchaabe trenchibig køn: —Señor, yandø irrøraig kuinrrun cha. Kaguende kwaibe chabguen pib gwalømguen gøn— cha.",bible,Juan 11 - 39
3418,"Jesús le contestó: –¿No te he dicho que, si tienes fe, verás la gloria de Dios?","Inchen Jesúsbe nun trenchibig køn: —¿Yamba na ñun trenchib mørgøppeh cha, ñi nan kørewabe, Tiuswei tørguegwalmabigwan ashchabguen?— cha.",bible,Juan 11 - 40
3419,"Cuando retiraron la piedra, Jesús, mirando al cielo, exclamó: –Padre, te doy gracias, porque me has escuchado.","Inchen yandø srugwan mendamaren, Jesúsbe srømbalaneb neeshabe trenchibig køn: —Nai Møskai, mayanguen ungwa, ungwa cha, kaguen nan mørtan cha.",bible,Juan 11 - 41
3420,"Yo sé muy bien que me escuchas siempre; si hablo así es por los que están aquí, para que crean que tú me has enviado.","Ñibe chu uraskucha nane mørøbig køn cha. Inchendø nabe øyeeg chippe, misaamera yu pøtøgatan pønrraikkurri trenchar cha, nane ñi garua ørig kui kørenrrai.—",bible,Juan 11 - 42
3421,"Terminada esta oración, exclamó Jesús con fuerte voz: –Lázaro, sal fuera.","Incha iigwan chab rrenchabe, truba mur wamabig køn: —¡Lázaro, webamø!— cha.",bible,Juan 11 - 43
3422,El muerto salió del sepulcro. Tenía las manos y los pies vendados y la cara envuelta en un sudario. Jesús les dijo: –Quítenle las vendas para que pueda andar.,"Inchene tru kwabiibe tasiimeran srømmeran llensumeratøga kirrig, maløwane llensutøga pinappulig webarruptinchibig køn. Inchene Jesúsbe nømun trenchibig køn: —Picha, ibasay— cha.",bible,Juan 11 - 44
3423,"Al ver lo que Jesús había hecho, muchos de los judíos, que habían ido a visitar a María, creyeron en él.","Inchen judíosmera truba nu tru Marían ashchab amrrubeløbe, Jesús treeg marigwan asha, Jesúswan kørebelø gøn.",bible,Juan 11 - 45
3424,"Otros, en cambio, fueron a contar a los fariseos lo que Jesús había hecho.","Inchen truyu møiløgøsrøn fariseosmeraisrømay ambabe Jesús chi marigwan nømun waminchen,",bible,Juan 11 - 46
3425,"Entonces, los jefes de los sacerdotes y los fariseos convocaron una reunión del Consejo de Ancianos. Se decían: –¿Qué hacemos? Este hombre está realizando muchos signos.","sacerdotesmeran karubeløba, fariseosmeraba misra, tru maig maramigwan asha marøbelø Setenteelan wama, tulundzunabe, trenchibelø gøn: —¿Nambe mandø inchab? cha. Kaguende tru møøbe Tius nøba pasrain gúi asamig truba rruba mariilø kenamaran cha.",bible,Juan 11 - 47
3426,"Si dejamos que siga actuando así, toda la gente creerá en él; entonces, las autoridades romanas tendrán que intervenir y destruirán nuestro templo y nuestra nación.","Øyeetø martrai nam elachene, mayeeløba nun køreben, Romasrø karubeløbe amrrua, namui Tiuswei yawanba, namui maya misagwanba chab pinishinrrun— cha.",bible,Juan 11 - 48
3427,"Uno de ellos, llamado Caifás, que era el sumo sacerdote aquel año, les dijo: –Están completamente equivocados.","Inchen møikkøsrøn nømui utuig, Caifás taig, tru bilawan maya sacerdotesmeran nø garub sacerdotebe trenchibig køn: —Kan ñimbe ni chigúinguen mørmøwa gøn cha.",bible,Juan 11 - 49
3428,"¿No se dan cuenta de que es preferible que muera un solo hombre por el pueblo, a que toda la nación sea destruida?","Maya misagwan ørøba pinisailø gøbgunrriibe, nam maya misagweyasig kan møøtø kwamikken søl gúi, treegwandøguen ashmeelø gø chindah— cha.",bible,Juan 11 - 50
3429,"Caifás no hizo esta propuesta por su cuenta, sino que, como desempeñaba el oficio de sumo sacerdote aquel año, anunció bajo la inspiración de Dios que Jesús iba a morir por toda la nación","Incha Caifásbe trenchippe, ka nø trenchig køptø trenchimuig køn. Kaguende tru bilawan nøbe tru maya sacerdotesmeran nø garub sacerdote kuig køppe, Tius trenchinrrai isungaruben trendaig køn, maya judíosmerayasig Jesúsbe kwanrrab gøn cha.",bible,Juan 11 - 51
3430,"y no solamente por la nación judía, sino para conseguir la unión de todos los hijos de Dios que estaban dispersos.","Katø tru i maya misagweindø gømøtø, mayeelø Tiuswei ureemera truørø amba warabelan kanbalatø tulundzunamig kønrrai, treegweyasiiba gøn cha.",bible,Juan 11 - 52
3431,A partir de este momento tomaron la decisión de dar muerte a Jesús.,Tru gwalømgurri judíosmeran karubeløbe Jesúswane kwetchab cha waminchibelø gøn.,bible,Juan 11 - 53
3432,"Por eso, Jesús ya no se mostraba públicamente entre los judíos; dejó la región de Judea y se fue a un pueblo, llamado Efraín, muy cerca del desierto. Y se quedó allí con sus discípulos.","Treekkurri yandø Jesúsbe judíosmerai utube mayeelø ashchai uñmíig køn. Incha Judea biraugurri webya, kanbalø mu misag warab waraimønug tru buluwansrø, Efraín daig pueblosrømay ibig køn. Incha trusrø nui kusrenanøb pera uniiløba kørrømisrøbig køn.",bible,Juan 11 - 54
3433,"Estaba muy próxima la fiesta judía de la pascua. Ya antes de la fiesta, mucha gente de las distintas regiones del país subía a Jerusalén para asistir a los ritos de purificación.","Inchen tru judíosmerai Pascua Fiesta pumig yandø lamø baløben, wambig nøørøsrøngurri misaamerabe Jerusalénsrømay truba nebambubelø gøn, kaig marigwan chish misrtrab, tru Pascua Fiesta pumøwatø.",bible,Juan 11 - 55
3434,"Estas gentes buscaban a Jesús y, estando en el templo, se decían unos a otros: –¿Qué les parece? ¿Vendrá a la fiesta?","Jesúswan lab amøña, Tiuswei yau purrøwabe, nømdø kangurrin gangurri trenchib payiyabelø gøn: —¿Ñimbe maig isugue? chib ¿fiestayumaybe ni arrubguen inchimuisruandø?— chib.",bible,Juan 11 - 56
3435,"Los jefes de los sacerdotes y los fariseos habían dado órdenes para que, si alguien sabía dónde se encontraba Jesús, les informaran y así ellos pudieran detenerlo.","Inchen sacerdotesmeran karubeløba, fariseosmerababe karuin gøbig køn, møikkøben Jesúswan chu wai ashibiibe, eshkanrrain cha, Jesúswan kemørtrab.",bible,Juan 11 - 57
3436,"Seis días antes de la fiesta judía de la pascua, llegó Jesús a Betania, donde vivía Lázaro, a quien había resucitado de entre los muertos.","Pascua Fiesta maramig trunewei pa gwaløm baløbenba Jesúsbe Betaniasrømay ibig køn, tru kwabelai utugurri nø øsiirangaruig møg, Lázaro tsuisrømay.",bible,Juan 12 - 1
3437,Ofrecieron allí una cena en honor de Jesús. Marta servía y Lázaro era uno de los que estaban a la mesa con él.,"Truyube Jesúswan tab inchab kan mamig tamara nena, Martabe pirishiben, Jesúsba mishatsigu purrabelai utu Lázarogucha wabig køn.",bible,Juan 12 - 2
3438,"Entonces María se presentó con un frasco de perfume muy caro, casi medio litro de nardo puro y ungió con él los pies de Jesús; después los secó con sus cabellos. La casa se llenó con la fragancia del perfume.","Inchene Maríabe purø may irrabzhig nardotøzhig marig libraburab srua arrubig køn, truibe truba nuweyig. Incha nøbe Jesúswei katsig tambalyu itølushabe, nui pusruutøga pinømørøbig køn. Inchen tru may irrabzhiitø ya ørø kebig køn.",bible,Juan 12 - 3
3439,"Judas Iscariote, uno de los discípulos –el que lo iba a traicionar– protestó, diciendo:","Inchen Judas Iscariote, Jesús kusrenanøb pera uniilai utuig, tru Jesúswan wendø nun ashig kømui inchibelan trannrrabiibe trenchibig køn:",bible,Juan 12 - 4
3440,–¿Por qué no se vendió este perfume en trescientos denarios para repartirlo entre los pobres?,"—¿Waachameran purugumig i may irrabzhigwan kan trescientos denarioswei yanamdiig kømø, chindah?— cha.",bible,Juan 12 - 5
3441,"Si dijo esto, no fue porque le importaran los pobres, sino porque era ladrón y, como tenía a su cargo la bolsa del dinero común, robaba de lo que echaban en ella.","Inchendø Judasbe waachameran isubig kua gømøtø, niliig kua, trendaig køn. Katøgucha nømui anwane nø esegab srua uñibig kua, truyu pusrigwan wesrubrre inchibig køn.",bible,Juan 12 - 6
3442,Jesús le dijo: –¡Déjala en paz! Esto que ha hecho anticipa el día de mi sepultura.,Inchene Jesúsbe trenchibig køn: —Ka marbash cha. Nan søram gwalømwei esegawa tøgagúin gøn cha.,bible,Juan 12 - 7
3443,"Además, a los pobres los tendrán siempre con ustedes; a mí, en cambio, no siempre me tendrán.",Waachamerane chu uragucha ñimui utube tøgagønrrun cha. Trune nane ñimui utube ñimbe chu uragucha tøgagønrraamøn— cha.,bible,Juan 12 - 8
3444,"Un gran número de judíos se enteró de que Jesús estaba en Betania y fueron allá, no sólo para ver a Jesús, sino también a Lázaro, a quien Jesús había resucitado de entre los muertos.","Truba nu søtø judíosmera Jesús Betaniasrø unan daig wammørøppe, trusrømay ambubelø gøn, nun ashchab isuatø gømøtø, tru kwailai utugurri nø øsiiranig Lázaron ashchappa.",bible,Juan 12 - 9
3445,"Los jefes de los sacerdotes tomaron entonces la decisión de eliminar también a Lázaro,","Inchene sacerdotesmeran karubeløbe Lázarongucha kwetchab wamincha gørrømisrøbelø gøn,",bible,Juan 12 - 10
3446,"porque, por su causa, muchos judíos se alejaban de ellos y creían en Jesús.","kaguende Lázarogurrindø judíosmerabe truba nu tarømisra, Jesúswan køreben.",bible,Juan 12 - 11
3447,"Al día siguiente, cuando los muchos peregrinos que habían llegado a la ciudad para la fiesta, se enteraron de que Jesús se acercaba a Jerusalén,","Indiibe gatø gwaløm Jesús Jerusalénmay attrab gøn daig wammørøppe, misaamera tru fiestayumay purø nu søtø amrrua pasrabiibe,",bible,Juan 12 - 12
3448,"cortaron ramos de palmera y salieron a su encuentro, gritando: –¡Hosanna! ¡Bendito el que viene en nombre del Señor! ¡Bendito sea el rey de Israel!","palma ishiimeran muta, Jesúswan trenchib trashib katønrrab webambubelø gøn: “¡Hosanna! chib. ¡Señor Tiuswei munchiyu nø ørig arrubiibe, tru Israel misagwei Rey, mayanguen tab gúig køn!” chib.",bible,Juan 12 - 13
3449,Jesús encontró a mano un burro y se montó sobre él. Así lo había predicho la Escritura:,"Jesúsbe kan burro-unøzhig pasrain gøben, trunun itøguana ibig køn, Tiuswei wamyu maig pørig køben treekke:",bible,Juan 12 - 14
3450,"No temas, hija de Sión; mira, tu rey viene a ti montado sobre un burro.","“Jerusalén, kørig kui inchimøta cha. Asay cha, ñimui Reybe kan burra lluig burro-unøyu itøguana attrun” daig.",bible,Juan 12 - 15
3451,"Al principio, sus discípulos no comprendieron estas palabras, pero cuando Dios glorificó a Jesús, cayeron en la cuenta de que aquellas palabras de la Escritura se referían a él y se habían cumplido en él.","Srøbatøbe Jesúswei kusrenanøb pera uniiløbe øyeeg mariilane chi chibig kuinguen ashmeelø gøn. Inchen yandø Jesúswan purø nuig, purø tabig mara kusruben, truyu wetøgørrabelø gøn, tru øyeeg pørig pønrrabiibe, nuimburab pørig pønrrøwa, nun tru øyeeg mariilan eshkabig kuin gúi.",bible,Juan 12 - 16
3452,"Los que estaban con él cuando llamó a Lázaro del sepulcro y lo resucitó de entre los muertos, daban testimonio de lo que habían visto.","Tru Lázaro kwaben sørig truyu waben, tru misaamera Jesúsba pønrrabelø gøbeløbe nøm maig asigwan eshkab waminchibelø gøn.",bible,Juan 12 - 17
3453,"Por eso la gente salió al encuentro de Jesús, porque habían oído contar el signo que había hecho.","Inchagurri tru nu misag søtøgucha Tius nøba pasrain gúi asamig i tru marigwan wammørabe, Jesúswan katønrrab webambubelø gøn.",bible,Juan 12 - 18
3454,"Ante esto, los fariseos comentaban entre sí: –Está bien claro que no conseguimos nada; todo el mundo lo sigue.","Inchene fariseosmerabe kangurrin gangurri trenchibelø gøn: —Au, chiguen maramgaig køn cha. Ñimguen asay cha. Maya misaabe kerriguba nui wendautø chab amban— cha.",bible,Juan 12 - 19
3455,"Entre los que habían llegado a Jerusalén para dar culto a Dios con ocasión de la fiesta, había algunos griegos.",Misaamera Jerusalén fiestasrø Tiuswan køriibala tabig waminchab nebambubelai utu truyu møiløgøsrøn griegosmeragucha tøgagøbig køn.,bible,Juan 12 - 20
